batter,batter_whiff_avg,batter_hardhit_avg,batter_xbh_avg,batter_whiff_max
665561,0.11172271568211563,0.02587398636394376,0.009210024776062512,0.2
665742,0.0808960987121449,0.07298549132907212,0.01657021932902933,0.18181818181818182
665750,0.10281031556766851,0.06363312366988838,0.01222718253968254,0.21568627450980393
665804,0.16907083714116333,0.1085872919351929,0.02404280580887915,0.4166666666666667
665828,0.1045374274855407,0.07796503159710708,0.008071429887467623,0.23076923076923078
665833,0.13733557121290454,0.088227542642715,0.014795911794302934,0.2857142857142857
665839,0.11743555658207264,0.08904512082876438,0.019239919954432496,0.3333333333333333
665862,0.1208027215759912,0.06892570494746285,0.01822337449679732,0.19444444444444445
665877,0.13240740740740742,0.08606701940035272,0.02850729517396184,1.0
665923,0.38870341614906834,0.02872670807453416,0.017857142857142856,1.0
665926,0.09503401437039881,0.05152390346898356,0.007040670942272773,0.18181818181818182
665953,0.2202380952380952,0.08730158730158731,0.03571428571428571,0.5
665966,0.11675428666923393,0.08597263330924147,0.030774797188752714,0.25
666018,0.1345809184586471,0.08681960864199866,0.017174531527949115,0.23809523809523808
666023,0.08527435499056646,0.07346428233111554,0.0177784913781849,0.1794871794871795
666126,0.2015310805173133,0.09249446423413883,0.00425531914893617,1.0
666134,0.1329010227303604,0.05997377721781001,0.01012753616462497,0.2459016393442623
666139,0.14852636951208234,0.07408586299050375,0.015743789041040145,0.2857142857142857
666149,0.16568965917312073,0.03768732972819857,0.010141249069436172,0.38461538461538464
666152,0.14678518114086095,0.05103406087042324,0.008308109203380489,0.5
666158,0.07236338652606383,0.0653773563693273,0.009136301243112467,0.25
666160,0.16935023166018118,0.10829087728168484,0.032976847885271776,0.4
666163,0.0898111658456486,0.025438615955857335,0.002702702702702703,0.19047619047619047
666165,0.13079781057722237,0.022435897435897436,0.1111111111111111,0.3333333333333333
666176,0.1346736330781211,0.10404381370678459,0.03394816567915949,0.20388349514563106
666181,0.1501240210122277,0.08568880925860642,0.01499461874763066,0.2978723404255319
666182,0.12252964799085118,0.14204626387184935,0.03696986005343861,0.2857142857142857
666185,0.07496881908390647,0.04652747100183374,0.00691654724335422,0.171875
666211,0.16597847004008295,0.05018708702433179,0.013651013633287135,0.25
666310,0.11926985479963718,0.07539447259231166,0.017781141755504975,0.2
666397,0.10139356509790154,0.16014770135935305,0.01853521106315443,0.25
666464,0.13249084249084248,0.1035164835164835,0.011263736263736264,0.3333333333333333
666624,0.17980480710183422,0.1871572077381134,0.016715183115962703,0.3333333333333333
666915,0.2419268942144759,0.044238683127572016,0.012345679012345678,1.0
666969,0.19315371327287342,0.10146914999144445,0.024452346770757784,0.45
666971,0.11842348706551252,0.10333802773779706,0.015021135509873551,0.34146341463414637
667452,0.2222222222222222,0.0,0.0,0.3333333333333333
667472,0.11958944274751815,0.05745247578434025,0.007774659660347672,0.2033898305084746
667670,0.1795301782255764,0.09778325565277851,0.038493829969977474,0.4
668227,0.1218699215705603,0.0985484799163947,0.024231517741602804,0.2857142857142857
668670,0.1114404137854622,0.04208061055601066,0.008302243267805041,0.16666666666666666
668709,0.11754759857454802,0.1614282392341015,0.11815740546435027,0.2857142857142857
668715,0.15415458322987935,0.07212559865720407,0.017821663019704167,0.3333333333333333
668723,0.13988095238095238,0.11532738095238096,0.0,0.6666666666666666
668731,0.14722222222222223,0.13148148148148148,0.013888888888888888,0.5
668800,0.11375219208036545,0.047889984112894336,0.0013986013986013986,0.5
668804,0.1599277127320264,0.08998966416157157,0.033420063471910934,0.2727272727272727
668845,0.16122926443304594,0.09176852559205499,0.004464285714285714,0.42857142857142855
668885,0.06823069403714566,0.046660149885956334,0.0035842293906810036,0.4
668901,0.1942641055556903,0.11737476057974562,0.057807044995847275,0.5
668904,0.10864282357080834,0.09278844078472824,0.016065869981837143,0.21739130434782608
668930,0.07170869898508499,0.09436258756019442,0.01338717668957093,0.13389121338912133
668939,0.04789666667048407,0.08117065642838245,0.015164447186241166,0.08695652173913043
668942,0.08683297966228201,0.050623613720305924,0.008573645282145263,0.22580645161290322
668952,0.1515946635064282,0.041450477626948215,0.0,0.3333333333333333
668974,0.18524119990285404,0.06235086968169675,0.0,0.4090909090909091
669003,0.1545026711632478,0.03201966707813107,0.009137196439548287,0.5
669004,0.1790958878678177,0.06639167362851572,0.008625730994152045,0.4444444444444444
669016,0.13617127711469748,0.09204453115031114,0.02518543486899527,0.25
669065,0.19176046502262362,0.10162657359158662,0.024518698976742827,0.625
669087,0.23601515151515154,0.04928787878787879,0.006833333333333333,1.0
669127,0.10321071364656266,0.17377700570978186,0.02685961761217265,0.2692307692307692
669134,0.1382875816993464,0.06642156862745098,0.0,0.5
669200,0.2638888888888889,0.0,0.0,1.0
669208,0.2712594696969697,0.0603219696969697,0.029166666666666667,1.0
669221,0.1608901768457696,0.07645469996998713,0.021021812238354393,0.2857142857142857
669224,0.1563568736347609,0.08397704581078522,0.015216644666464647,0.5
669234,0.10737415501631911,0.02379792992787343,0.004643658810325477,0.25
669236,0.13920454545454547,0.08333333333333334,0.025,0.36363636363636365
669242,0.0869962173768598,0.10049535718817984,0.01812001761648466,0.25
669256,0.21875,0.05625,0.0,1.0
669257,0.08167162697588662,0.0971828626685512,0.03911317172304325,0.1724137931034483
669261,0.1740823960204818,0.03441521731245171,0.006917209647037026,0.5
669288,0.15378476972184224,0.044612403100775196,0.010533515731874145,0.5
669289,0.07179892249026638,0.03960535608613507,0.007473092666304539,0.2
669304,0.0954997383568812,0.16325222396650968,0.047619047619047616,0.3333333333333333
669326,0.20209750566893422,0.05215419501133787,0.015873015873015872,0.5
669357,0.17982993755164461,0.06584394446673317,0.014551700948081177,0.4
669364,0.06919597898234636,0.08192438893840491,0.0150426236262783,0.4
669369,0.07565522450218468,0.04670923067149482,0.019360269360269362,0.18518518518518517
669374,0.17727272727272728,0.06999999999999999,0.05,1.0
669392,0.0625,0.020833333333333332,0.0,0.5
669394,0.16538722087756114,0.11451040949156586,0.033035354893711254,0.3076923076923077
669397,0.14368350545998,0.03855082390609125,0.015017235874902253,0.4
669398,0.29225589225589227,0.06666666666666667,0.05555555555555555,0.6666666666666666
669432,0.3333333333333333,0.0,0.0,1.0
669450,0.13973412658990142,0.05134045045456246,0.006178850219547893,0.4166666666666667
669477,0.10502511055101829,0.09609148788641204,0.049027474329646464,0.1791044776119403
669701,0.10966062092588161,0.07524416041566395,0.020290945984942566,0.25
669707,0.16824224381990255,0.0749570559238252,0.006958478163048369,0.5714285714285714
669717,0.2162774000521645,0.05021080089968152,0.007315266334701134,0.42857142857142855
669720,0.1607445371308301,0.0905267424790436,0.01757682005769287,0.25842696629213485
669722,0.1486111111111111,0.027146464646464644,0.002840909090909091,0.5
669743,0.054552134636307675,0.05289627352529962,0.012526330336506037,0.16666666666666666
669911,0.2037071208623058,0.07108133485120546,0.020978274387037026,0.3191489361702128
670032,0.04220499569336779,0.07044214757393052,0.0,0.16666666666666666
670042,0.15990437994894308,0.07309311538003148,0.012383204705782368,0.3333333333333333
670092,0.1353615520282187,0.03618233618233618,0.01225071225071225,0.38461538461538464
670097,0.09024284259926005,0.06691461331964896,0.014207588762253176,0.3333333333333333
670156,0.04548872395383688,0.07087279235472745,0.003256694316094194,0.18681318681318682
670223,0.17930981521397144,0.08673517825572,0.016590972380978238,0.42857142857142855
670224,0.16359080487736072,0.036472857091303185,0.009101595681621399,0.5
670231,0.06714062042680732,0.14793816412303695,0.007147854419687274,0.16666666666666666
670242,0.1982022968170706,0.05947029469625109,0.025532960150090843,0.4444444444444444
670276,0.01818181818181818,0.2,0.0,0.09090909090909091
670541,0.1220082474943684,0.1139205060122349,0.009840457555689344,0.6
670623,0.05912175623377131,0.08807654228643513,0.13610378349915417,0.16666666666666666
670764,0.09497783737276118,0.055474765110699334,0.013685769579785189,0.3333333333333333
670770,0.10809693358902829,0.04920998104893222,0.012173464756386095,0.4
671056,0.14894011117513797,0.07860758740006131,0.01201286485612211,0.3333333333333333
671083,0.165625,0.057291666666666664,0.0,0.4
671213,0.11443721106449863,0.0889764415531191,0.018298872180451127,0.24528301886792453
671218,0.1187599778641979,0.10624726504866225,0.011769431060378165,0.3
671221,0.1255728694985554,0.05659723656177969,0.009451001461144451,0.27205882352941174
671277,0.12380928042761657,0.11205946940054684,0.018689929144826648,0.3
671284,0.2574786939635517,0.06104724541514013,0.013736693554727425,1.0
671286,0.13402313266443702,0.0656185742598786,0.013898953301127216,0.2777777777777778
671289,0.045959296103836006,0.09414718880905756,0.022181115106210993,0.16666666666666666
671732,0.13584111557255893,0.07319240267908707,0.01335744380751949,0.24347826086956523
671739,0.14220880590725388,0.08563513563270507,0.021665289022377767,0.2608695652173913
671976,0.1111111111111111,0.06666666666666667,0.0,0.3333333333333333
672012,0.2638888888888889,0.018518518518518517,0.018518518518518517,0.5
672016,0.17383104100496138,0.10851865586631043,0.014238000567820937,0.5
672275,0.16105547220767008,0.05715487329527913,0.013057403691356275,0.5
672279,0.09092860976918948,0.06049382716049382,0.0,0.2
672284,0.14673227336270814,0.043124568668046925,0.010714285714285713,0.3333333333333333
