pitcher,balls,strikes,count_prior_0,count_prior_1,count_prior_2,count_prior_3,count_prior_4,count_prior_5,count_prior_6,count_prior_7,count_prior_8,count_prior_9,count_prior_10
643410,2,2,0.002297794117647059,0.17662377450980393,0.035845588235294115,0.0,0.0,0.011488970588235295,0.1829044117647059,0.5908394607843137,0.0,0.0,0.0
643410,3,0,0.006127450980392157,0.38766339869281047,0.012254901960784314,0.0,0.0,0.11397058823529412,0.19607843137254902,0.28390522875817,0.0,0.0,0.0
643410,3,1,0.0054466230936819175,0.45570079883805376,0.010893246187363835,0.0,0.0,0.027233115468409588,0.2113289760348584,0.28939724037763254,0.0,0.0,0.0
643410,3,2,0.0026260504201680674,0.4339985994397759,0.005252100840336135,0.0,0.0,0.0667016806722689,0.13760504201680673,0.3538165266106442,0.0,0.0,0.0
643511,0,0,0.0,0.7263913371946613,0.27360866280533874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,0,1,0.0,0.8237880886426593,0.17621191135734074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,0,2,0.0,0.6851201058419811,0.3148798941580188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,1,0,0.0,0.7271468144044322,0.27285318559556787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,1,1,0.0,0.7939397365594437,0.2060602634405563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,1,2,0.0,0.6650507848568791,0.334949215143121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,2,0,0.0,0.8033240997229917,0.19667590027700832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,2,1,0.0,0.8028624192059095,0.1971375807940905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,2,2,0.0,0.6796147066230168,0.3203852933769831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,3,0,0.0,0.7961218836565096,0.20387811634349032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,3,1,0.0,0.7876269621421975,0.2123730378578024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643511,3,2,0.0,0.737149892274546,0.262850107725454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645261,0,0,0.11524673506473304,0.3134031455568362,0.21670308121268686,0.16150617161739508,0.0,0.19314086654834886,0.0,0.0,0.0,0.0,0.0
645261,0,1,0.11450484211091859,0.20176581465214255,0.1947813550747024,0.31482899267079467,0.0,0.1741189954914418,0.0,0.0,0.0,0.0,0.0
645261,0,2,0.34501079547859953,0.09645372055938924,0.1803832747696259,0.21767353908245485,0.0,0.16047867010993042,0.0,0.0,0.0,0.0,0.0
